ts_code,t0,final_stage,terminate_date,apply_date,list_date,raise_plan_yi,raise_act_yi,price_ratio,purpose,base_date,gap_cal_days,d0,d1,ex1,d5,ex5,d20,ex20,d60,ex60,suspended
688082.SH,20240126,实施完成,,20250910,20250926,44.82,44.82,80.0,1、研发和工艺测试平台建设项目;2、高端半导体设备迭代研发项目;3、补充流动资金。,20240126,0,-0.11682743837084664,-0.01929611650485441,-0.010158057580913482,-0.10145631067961158,-0.042191701560227446,0.1724514563106796,0.12265609455956228,0.003762135922329879,-0.06990404069026657,
688126.SH,20250308,实施完成,,20251211,20251225,21.05,21.05,80.0,募集配套资金将用于1、补充流动资金;2、支付本次交易的现金对价及中介机构费用。,20250221,15,0.014306857424765562,-0.07636186770428,-0.07280858490555542,-0.06468871595330727,-0.0757521865064179,-0.19747081712062242,-0.12424676187808792,-0.1220817120622566,-0.12370124171375962,True
000833.SZ,20250521,实施完成,,20260811,20260903,9.0,9.0,80.0,1、10万吨/年精制湿法磷酸项目;2、广东省英德市下太镇白面石矿区玻璃用石英砂岩矿投资项目;3、云硫矿业碎磨系统大型化、,20250521,0,-0.030595813204508993,-0.054817275747508165,-0.05275222258941448,-0.045681063122923526,-0.0320683973991055,-0.022612509645528633,-0.015209546410474895,0.00507314458768815,-0.07137254769125911,
300926.SZ,20240330,实施完成,,20250117,20250522,3.0,3.0,80.0,1、广东博俊汽车零部件生产项目;2、补充流动资金项目。,20240329,1,0.031384856806590866,0.11867630277672125,0.10551277110295842,0.04982883225561063,0.047290815250232265,0.2171928489920123,0.1922369857849311,0.13821165412802738,0.15586088260716013,
600150.SH,20240919,实施完成,,,20250916,,1147.7,100.0,1、吸收合并中国船舶重工股份有限公司。,20240919,0,0.03323782234957018,-0.0604547975596228,-0.06072658729906111,0.03410981697171378,-0.057183570152842256,0.059068219633943375,-0.11664564642831332,0.005268996117581803,-0.18385422079402802,
600272.SH,20240521,实施完成,,,20250715,1.59,1.59,80.0,1、补充流动资金。,20240521,0,-0.026213592233009786,0.0029910269192423566,0.002808690312490203,-0.05682951146560311,-0.04215115255122426,-0.11066799601196409,-0.06943861035710763,-0.015392457228779022,0.09075214217790495,
600536.SH,20240226,实施完成,,,20250703,20.0,20.0,80.0,1、移固融合终端操作系统产品研发;2、面向云化的服务器操作系统产品研发;3、嵌入式操作系统能力平台建设。,20240226,0,0.04791598293403365,0.04134043219542738,0.028059466694427382,0.08612590040714063,0.06386831099883072,0.0028186658315063617,-0.013512241089701726,-0.017538365173817794,-0.0637740005027222,
601162.SH,20230428,实施完成,,,20250619,40.0,40.0,80.0,1、财富管理业务;2、投资交易业务;3、偿还债务及补充营运资金。,20230428,0,0.06802721088435382,0.0414012738853502,0.03295181698876859,0.019108280254777066,0.02037450859276535,-0.04458598726114649,-0.009193536251258294,0.13912463797343522,0.15558908299150764,
603299.SH,20250429,实施完成,,20260203,20260225,18.0,18.0,80.0,1、储气库卤水制盐综合利用工程。,20250429,0,-0.0912476722532588,-0.01946721311475408,-0.017187578449608387,-0.006147540983606703,-0.022605915603972293,-0.006147540983606703,-0.02420841001606422,0.10699031748965648,0.011217022880780192,
600733.SH,20250429,实施完成,,20260114,20260130,60.0,60.0,80.0,1、新能源车型开发项目;2、AI智能化平台及智驾电动化系统开发项目。,20250429,0,-0.033557046979865834,0.026388888888888795,0.028775134124465307,0.03611111111111098,0.01895292564778095,0.004166666666666652,-0.01408163818873942,0.11666666666666647,0.02005620498791938,
600299.SH,20240426,实施完成,,20251205,20251226,30.0,30.0,80.0,1、功能性产品项目;2、特种产品项目;3、可持续发展项目;4、补充流动资金。,20240426,0,-0.025236593059936863,0.04746494066882434,0.03925239786203827,0.09492988133764824,0.08098493092275172,0.07443365695792892,0.06670375319053545,0.15749730312837107,0.2384508170374544,
688301.SH,20240430,实施完成,,20250919,20251016,11.74,11.74,80.0,1、X线真空器件及综合解决方案建设项目。,20240430,0,-0.03995555126099137,0.05414926274470333,0.0421011872393009,0.05676614161340643,0.040109150134692406,-0.14322379346786773,-0.13822463092261283,-0.2837622185568829,-0.23101259543508934,
300277.SZ,20241111,实施完成,,,20260211,,109.85,100.0,1、吸收合并杭州汽轮动力集团股份有限公司。,20241111,0,0.19966722129783698,0.1997226074895977,0.21658464221070073,-0.08113730929264906,-0.04071626305924769,-0.002773925104022079,0.01701840232504459,-0.1033287101248267,-0.07018830312533753,
002780.SZ,20230505,实施完成,,,20251212,0.73,0.73,80.0,1、补充流动资金和偿还银行贷款。,20230505,0,0.032786885245901676,-0.015873015873015817,-0.03341069089676829,0.06666666666666665,0.08692225840505818,0.059523809523809534,0.09378020935029352,0.08968253968253981,0.10410375501152203,
002976.SZ,20240521,实施完成,,20251117,20251209,6.32,6.32,80.0,1、汽车空气悬架系统及部件生产建设项目;2、座椅系统集成及部件生产建设项目;3、补充流动资金。,20240521,0,-0.008438818565400852,0.033102343559564096,0.032914532930459206,-0.02729045513110695,-0.01215238625321613,-0.01658251210084616,0.02900867171633914,-0.10610091583382653,-0.009735048138187041,
603683.SH,20240425,实施完成,,20241227,20250521,2.27,2.27,80.0,1、西南生产基地项目(一期);2、补充流动资金。,20240425,0,0.01525821596244148,0.028901734104046284,0.01699727942866258,0.16878612716763008,0.1335718435365516,-0.028901734104046284,-0.04660004636851567,-0.1566327481953066,-0.11276407725498794,
