ts_code,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,fill_scenario,gross_pnl,fees,ret_pct
603399.SH,20231020,11.42,28600,20231024,11.988,规则卖出,base,15734.575999999992,510.22400000000005,0.048163090575867394
603211.SH,20231020,19.39,16800,20231025,15.864120000000002,规则卖出,base,-59649.368519999996,414.58452,-0.18306705685620883
603219.SH,20231025,13.72,21400,20231031,14.185799999999999,规则卖出,base,9515.247849999987,452.87215,0.0323998992963129
300375.SZ,20231027,6.96,43700,20231031,5.90409,规则卖出,base,-46541.815916249994,398.54891625000005,-0.15298332205741666
001238.SZ,20231101,26.71,10500,20231106,25.174799999999998,规则卖出,base,-16520.133000000013,400.5329999999999,-0.05889003226542676
603729.SH,20231103,20.6,14100,20231113,21.46851,规则卖出,base,11794.99351125,450.99748875,0.04059782930480972
002931.SZ,20231106,17.03,16200,20231113,15.39459,规则卖出,base,-26874.353947499985,380.7119475,-0.09738673596427665
300242.SZ,20231117,5.24,53500,20231121,5.4445500000000004,规则卖出,base,10509.235718750067,434.18928125,0.037478094693884016
600775.SH,20231115,12.3,22000,20231122,17.192790000000002,规则卖出,base,107100.92827500004,540.451725,0.3956916472101488
603721.SH,20231122,25.69,12000,20231124,22.377599999999997,规则卖出,base,-40161.534000000036,412.7339999999999,-0.13024359713886255
000058.SZ,20231122,9.48,32700,20231124,8.30169,规则卖出,base,-38947.56757874996,416.8305787500001,-0.12560753403421282
001278.SZ,20231121,30.4,10000,20231127,28.5714,规则卖出,base,-18719.142500000016,433.1425,-0.06156073646062174
002767.SZ,20231201,18.94,14600,20231205,17.832150000000002,规则卖出,base,-16569.177737499944,394.5677375,-0.05990451634715377
603721.SH,20231201,30.26,9100,20231207,32.967,规则卖出,base,24189.858875000016,443.84112500000003,0.08782425180221805
605218.SH,20231204,31.67,8700,20231211,24.84513,规则卖出,base,-59715.44203874999,339.07303875,-0.21667598296194812
600630.SH,20231207,9.59,29100,20231211,8.5914,规则卖出,base,-29441.53942500002,382.279425,-0.10547277153600033
603656.SH,20231220,16.83,14900,20231222,15.69429,规则卖出,base,-17277.07690124997,354.99790125,-0.06887971189020915
603779.SH,20231220,11.78,21300,20231225,12.50748,规则卖出,base,15099.583844999985,395.74015499999996,0.06016328260888931
002323.SZ,20231229,2.43,102900,20240103,2.30769,规则卖出,base,-12945.037376250018,359.33837625,-0.0517574772973424
603052.SH,20231229,43.58,5700,20240104,43.92603,规则卖出,base,1597.2965362499715,375.07446374999995,0.006428577860124116
605178.SH,20231229,27.73,9000,20240105,23.7762,规则卖出,base,-35914.074750000014,329.87475,-0.14386784659767268
001339.SZ,20240104,39.42,6200,20240108,38.961,规则卖出,base,-3208.8487500000097,363.04875,-0.013125999322087327
002888.SZ,20240104,28.14,8700,20240110,23.94603,规则卖出,base,-36809.15657624999,321.61757625,-0.15031556743010405
603065.SH,20240108,16.8,13800,20240111,14.3856,规则卖出,base,-33624.83160000001,306.1116,-0.1449983932588282
001368.SZ,20240110,31.26,6900,20240112,28.191779999999998,规则卖出,base,-21467.795602500028,297.0776025,-0.09950406592209926
600630.SH,20240117,16.45,12300,20240119,17.3826,规则卖出,base,11153.13877500002,317.84122500000007,0.05510836576570153
000532.SZ,20240117,15.69,12900,20240119,14.63535,规则卖出,base,-13891.580268749978,286.59526875,-0.06861679656567683
603083.SH,20240119,38.08,5300,20240123,36.64332,规则卖出,base,-7907.621994999989,293.21799500000003,-0.039170988502874225
000635.SZ,20240119,10.87,18500,20240123,9.56043,规则卖出,base,-24498.403693749984,271.35869375000004,-0.12179457780449085
002333.SZ,20240118,7.91,25600,20240124,5.94405,规则卖出,base,-50569.15360000001,240.8336,-0.24966673154720173
301302.SZ,20240123,30.82,5800,20240125,27.4725,规则卖出,base,-19659.364625000002,243.864625,-0.10995128002554845
001226.SZ,20240125,36.32,4700,20240129,38.841120000000004,规则卖出,base,11578.396420000012,270.86758000000003,0.067810376700979
000070.SZ,20240123,8.71,20500,20240202,7.4925,规则卖出,base,-25195.384062500016,236.63406250000003,-0.14107186464003982
300466.SZ,20240206,6.89,23600,20240208,5.40459,规则卖出,base,-35255.762405,200.086405,-0.2167655818266043
300556.SZ,20240219,21.73,6900,20240221,21.558419999999998,规则卖出,base,-1407.3276225000068,223.4256225,-0.009383780377961238
002159.SZ,20240219,13.57,11100,20240221,13.5864,规则卖出,base,-44.12805000003381,226.16805,-0.0002928891947980614
002657.SZ,20240222,15.84,10900,20240226,15.65433,规则卖出,base,-2280.257246250006,256.4542462499999,-0.013203638010951844
301318.SZ,20240219,24.92,6000,20240228,59.8401,规则卖出,base,209034.41924999998,486.18075,1.3976870900653646
603803.SH,20240226,6.97,29200,20240228,6.7932,规则卖出,base,-5461.392800000008,298.8328,-0.026827439481593055
002317.SZ,20240228,16.08,13500,20240301,16.14384,规则卖出,base,535.1427000000444,326.69730000000004,0.0024645704245582446
000586.SZ,20240228,10.73,20300,20240305,12.197790000000001,规则卖出,base,29432.163328750004,363.97367125,0.13508833998396955
